Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Sub-Saharan Africa,SSF,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1971,43.499256876552,
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,44.9278796570897,
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",1971,298284475.0,
Sub-Saharan Africa,SSF,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1971,1.42552995681763,
Africa Eastern and Southern,AFE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,1.05734628467475,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,59359.0933985699,
Africa Eastern and Southern,AFE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,72.1392321171143,
Africa Eastern and Southern,AFE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,20.7691086594174,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,297.071741398534,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,49.0625684055938,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,45.9236162973797,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,47.4711684318316,
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",1972,180141148.0,
Africa Western and Central,AFW,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,1.11901412664756,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,21822.317,
Africa Western and Central,AFW,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,0.0109109560311327,
Africa Western and Central,AFW,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,1.77718360071301,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,200.168385501532,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,43.6304598730384,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,41.0710464411643,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,42.327042722952,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",1972,126218502.0,
Arab World,ARB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,1.42345737153683,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,96924.1191339692,
Arab World,ARB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,2.28904834137983,
Arab World,ARB,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,461.758290333311,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,54.652471652385,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,52.1932097046669,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,53.4068864943415,
Arab World,ARB,SP.POP.TOTL,"Population, total",1972,128598743.0,
Arab World,ARB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,6.2343602180481,
Caribbean small states,CSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,0.230949565345909,
Caribbean small states,CSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,19475.437,
Caribbean small states,CSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,101.789317507418,
Caribbean small states,CSS,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,925.527534480237,
Caribbean small states,CSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,68.1086912225945,
Caribbean small states,CSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,64.1576438863352,
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,66.1188858047225,
Caribbean small states,CSS,SP.POP.TOTL,"Population, total",1972,5012600.0,
Caribbean small states,CSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,4.78766012191772,
Central Europe and the Baltics,CEB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,0.51329005994057,
Central Europe and the Baltics,CEB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,192709.963562436,
Central Europe and the Baltics,CEB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,60.0932099481492,
Central Europe and the Baltics,CEB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,73.1404536192729,
Central Europe and the Baltics,CEB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,66.8799588191686,
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,69.9254412645743,
Central Europe and the Baltics,CEB,SP.POP.TOTL,"Population, total",1972,100357161.0,
Central Europe and the Baltics,CEB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,12.5964298248291,
East Asia & Pacific,EAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,1.94167994929136,
East Asia & Pacific,EAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,1041783.41126351,
East Asia & Pacific,EAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,25.85688826045,
East Asia & Pacific,EAS,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,415.154747559046,
East Asia & Pacific,EAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,63.4971380682772,
East Asia & Pacific,EAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,59.4974379778531,
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,61.4484456877158,
East Asia & Pacific,EAS,SP.POP.TOTL,"Population, total",1972,1355934840.0,
East Asia & Pacific,EAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,3.08943009376526,
Europe & Central Asia,ECS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,3.66062132401703,
Europe & Central Asia,ECS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,3378425.60363027,
Europe & Central Asia,ECS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,24.7050682012582,
Europe & Central Asia,ECS,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,1837.94220662571,
Europe & Central Asia,ECS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,73.0195754717028,
Europe & Central Asia,ECS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,65.7952084131873,
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,69.3096411011788,
Europe & Central Asia,ECS,SP.POP.TOTL,"Population, total",1972,749283635.0,
Europe & Central Asia,ECS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,25.073450088501,
European Union,EUU,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,2.93441400565839,
European Union,EUU,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,40.3338880599719,
European Union,EUU,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,212.291895354396,
European Union,EUU,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,2533.09815093225,
European Union,EUU,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,74.5364785603209,
European Union,EUU,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,68.2490057381037,
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,71.3130698458461,
European Union,EUU,SP.POP.TOTL,"Population, total",1972,390995000.0,
European Union,EUU,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,18.0554504394531,
Latin America & Caribbean,LCN,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,3.36346235592523,
Latin America & Caribbean,LCN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,410757.397905011,
Latin America & Caribbean,LCN,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,2.74578245243425,
Latin America & Caribbean,LCN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,36.6499226896087,
Latin America & Caribbean,LCN,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,732.692783609,
Latin America & Caribbean,LCN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,63.8330460095307,
Latin America & Caribbean,LCN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,58.9573729956194,
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,61.3273406397862,
Latin America & Caribbean,LCN,SP.POP.TOTL,"Population, total",1972,300028905.0,
Latin America & Caribbean,LCN,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,7.90508985519409,
Middle East & North Africa,MEA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,1.51136123575192,
Middle East & North Africa,MEA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,145776.298003463,
Middle East & North Africa,MEA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,1.49517778607919,
Middle East & North Africa,MEA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,23.0801432642687,
Middle East & North Africa,MEA,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,545.005362735844,
Middle East & North Africa,MEA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,54.9542789639995,
Middle East & North Africa,MEA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,53.0617215225273,
Middle East & North Africa,MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,53.9967108462746,
Middle East & North Africa,MEA,SP.POP.TOTL,"Population, total",1972,146213398.0,
Middle East & North Africa,MEA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,6.06608009338379,
North America,NAC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,3.14456310687697,
North America,NAC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,2504795.688,
North America,NAC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,41.3355304421634,
North America,NAC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,75.552777289102,
North America,NAC,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,5997.4856317578,
North America,NAC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,75.2366104175782,
North America,NAC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,67.6032999341014,
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,71.3262726176852,
North America,NAC,SP.POP.TOTL,"Population, total",1972,232168663.0,
North America,NAC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,48.165340423584,
South Asia,SAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,1.64832877455306,
South Asia,SAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,74832.469,
South Asia,SAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,45.3929731985762,
South Asia,SAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,16.7548539767921,
South Asia,SAS,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,122.746139972505,
South Asia,SAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,48.7753917212591,
South Asia,SAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,49.6228966477449,
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,49.2006752595846,
South Asia,SAS,SP.POP.TOTL,"Population, total",1972,746911710.0,
South Asia,SAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,4.36855,
Sub-Saharan Africa,SSF,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1972,1.07617511726662,
Sub-Saharan Africa,SSF,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1972,80461.3057032372,
Sub-Saharan Africa,SSF,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,64.4606247649522,
Sub-Saharan Africa,SSF,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1972,10.2722802595259,
Sub-Saharan Africa,SSF,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,252.664723234982,
Sub-Saharan Africa,SSF,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,46.8321614783054,
Sub-Saharan Africa,SSF,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,43.9167858649858,
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,45.3514290733652,
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",1972,306359650.0,
Sub-Saharan Africa,SSF,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1972,1.45790004730225,
Africa Eastern and Southern,AFE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1973,1.05661351650234,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1973,63742.0666247048,
Africa Eastern and Southern,AFE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,72.8984719232692,
Africa Eastern and Southern,AFE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1973,21.125782798256,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,375.456270551337,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,49.4188565749637,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,46.2841961962758,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,47.8294031049271,
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",1973,185376550.0,
Africa Western and Central,AFW,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1973,1.21443834792022,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1973,23824.499,
Africa Western and Central,AFW,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,0.0,
Africa Western and Central,AFW,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1973,1.71288336258441,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,241.711405067758,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,44.1462421349192,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,41.5601244961181,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,42.8290770572674,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",1973,129384954.0,
Arab World,ARB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1973,1.24094066506683,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1973,105790.878420593,
Arab World,ARB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,2.42459524459605,
Arab World,ARB,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1973,26.489707750953,
Arab World,ARB,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,569.986115582103,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,55.2599557060369,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,52.8010932116315,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,54.0158551681414,
Arab World,ARB,SP.POP.TOTL,"Population, total",1973,132161302.0,
Arab World,ARB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1973,6.59680986404419,
Caribbean small states,CSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1973,0.153257808470941,
Caribbean small states,CSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1973,23930.842,
Caribbean small states,CSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1973,99.3779069767442,
Caribbean small states,CSS,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,1000.86236268907,
Caribbean small states,CSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,68.3643632269223,
Caribbean small states,CSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,64.3974485121582,
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,66.3649988133262,
Caribbean small states,CSS,SP.POP.TOTL,"Population, total",1973,5071912.0,
Caribbean small states,CSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1973,5.02125978469849,
Central Europe and the Baltics,CEB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1973,0.522719887234764,
Central Europe and the Baltics,CEB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1973,214540.249366077,
Central Europe and the Baltics,CEB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,60.2118340924126,
Central Europe and the Baltics,CEB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,73.3458275912086,
Central Europe and the Baltics,CEB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,66.9617190684132,
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,70.0677771920896,
Central Europe and the Baltics,CEB,SP.POP.TOTL,"Population, total",1973,101112680.0,
Central Europe and the Baltics,CEB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1973,12.8014802932739,
East Asia & Pacific,EAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1973,1.73256065443451,
East Asia & Pacific,EAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1973,1136563.03029797,
East Asia & Pacific,EAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,24.0161918143682,
